팀명,경기날짜,이름,경기장,관중수,세트_점수
흥국생명,2019-11-26,조송화,수원체육관,0,3
흥국생명,2019-11-26,김해란,수원체육관,0,3
한국도로공사,2019-11-26,박정아,수원체육관,0,2
한국도로공사,2019-11-26,전새얀,수원체육관,0,2
한국도로공사,2019-11-26,정대영,수원체육관,0,2
한국도로공사,2019-11-26,문정원,수원체육관,0,2
한국도로공사,2019-11-26,최민지,수원체육관,0,2
한국도로공사,2019-11-26,이세빈,수원체육관,0,2
한국도로공사,2019-11-26,유서연,수원체육관,0,2
한국도로공사,2019-11-26,이효희,수원체육관,0,2
한국도로공사,2019-11-26,임명옥,수원체육관,0,2
KGC인삼공사,2019-11-27,디우프,수원체육관,0,3
KGC인삼공사,2019-11-27,최은지,수원체육관,0,3
KGC인삼공사,2019-11-27,한송이,수원체육관,0,3
KGC인삼공사,2019-11-27,지민경,수원체육관,0,3
KGC인삼공사,2019-11-27,박은진,수원체육관,0,3
KGC인삼공사,2019-11-27,나현수,수원체육관,0,3
KGC인삼공사,2019-11-27,염혜선,수원체육관,0,3
KGC인삼공사,2019-11-27,노란,수원체육관,0,3
KGC인삼공사,2019-11-27,오지영,수원체육관,0,3
IBK기업은행,2019-11-27,어나이,수원체육관,0,2
IBK기업은행,2019-11-27,김주향,수원체육관,0,2
IBK기업은행,2019-11-27,김희진,수원체육관,0,2
IBK기업은행,2019-11-27,육서영,수원체육관,0,2
IBK기업은행,2019-11-27,김수지,수원체육관,0,2
IBK기업은행,2019-11-27,이나연,수원체육관,0,2
IBK기업은행,2019-11-27,김해빈,수원체육관,0,2
IBK기업은행,2019-11-27,박상미,수원체육관,0,2
IBK기업은행,2019-11-27,전하리,수원체육관,0,2
현대건설,2019-11-28,헤일리,수원체육관,0,3
현대건설,2019-11-28,황민경,수원체육관,0,3
현대건설,2019-11-28,고예림,수원체육관,0,3
현대건설,2019-11-28,양효진,수원체육관,0,3
현대건설,2019-11-28,이다영,수원체육관,0,3
현대건설,2019-11-28,이다현,수원체육관,0,3
현대건설,2019-11-28,정지윤,수원체육관,0,3
현대건설,2019-11-28,김연견,수원체육관,0,3
GS칼텍스,2019-11-28,러츠,수원체육관,0,2
GS칼텍스,2019-11-28,강소휘,수원체육관,0,2
GS칼텍스,2019-11-28,박혜민,수원체육관,0,2
GS칼텍스,2019-11-28,한수지,수원체육관,0,2
GS칼텍스,2019-11-28,권민지,수원체육관,0,2
GS칼텍스,2019-11-28,이고은,수원체육관,0,2
GS칼텍스,2019-11-28,안혜진,수원체육관,0,2
GS칼텍스,2019-11-28,한다혜,수원체육관,0,2
GS칼텍스,2019-11-28,한수진,수원체육관,0,2
KGC인삼공사,2019-11-30,디우프,수원체육관,0,3
KGC인삼공사,2019-11-30,최은지,수원체육관,0,3
KGC인삼공사,2019-11-30,한송이,수원체육관,0,3
KGC인삼공사,2019-11-30,박은진,수원체육관,0,3
KGC인삼공사,2019-11-30,지민경,수원체육관,0,3
KGC인삼공사,2019-11-30,하효림,수원체육관,0,3
KGC인삼공사,2019-11-30,노란,수원체육관,0,3
KGC인삼공사,2019-11-30,염혜선,수원체육관,0,3
KGC인삼공사,2019-11-30,오지영,수원체육관,0,3
흥국생명,2019-11-30,이재영,수원체육관,0,2
흥국생명,2019-11-30,김미연,수원체육관,0,2
흥국생명,2019-11-30,이주아,수원체육관,0,2
흥국생명,2019-11-30,이한비,수원체육관,0,2
흥국생명,2019-11-30,김세영,수원체육관,0,2
흥국생명,2019-11-30,김채연,수원체육관,0,2
흥국생명,2019-11-30,조송화,수원체육관,0,2
흥국생명,2019-11-30,도수빈,수원체육관,0,2
흥국생명,2019-11-30,박현주,수원체육관,0,2
흥국생명,2019-11-30,김해란,수원체육관,0,2
현대건설,2019-12-01,헤일리,수원체육관,0,3
현대건설,2019-12-01,양효진,수원체육관,0,3
현대건설,2019-12-01,고예림,수원체육관,0,3
현대건설,2019-12-01,정지윤,수원체육관,0,3
현대건설,2019-12-01,황민경,수원체육관,0,3
현대건설,2019-12-01,이다영,수원체육관,0,3
현대건설,2019-12-01,김연견,수원체육관,0,3
현대건설,2019-12-01,이영주,수원체육관,0,3
한국도로공사,2019-12-01,박정아,수원체육관,0,2
한국도로공사,2019-12-01,전새얀,수원체육관,0,2
한국도로공사,2019-12-01,문정원,수원체육관,0,2
한국도로공사,2019-12-01,정대영,수원체육관,0,2
한국도로공사,2019-12-01,최민지,수원체육관,0,2
한국도로공사,2019-12-01,이효희,수원체육관,0,2
한국도로공사,2019-12-01,정선아,수원체육관,0,2
한국도로공사,2019-12-01,이세빈,수원체육관,0,2
한국도로공사,2019-12-01,이원정,수원체육관,0,2
한국도로공사,2019-12-01,임명옥,수원체육관,0,2
IBK기업은행,2019-12-03,어나이,수원체육관,0,3
IBK기업은행,2019-12-03,김주향,수원체육관,0,3
IBK기업은행,2019-12-03,김희진,수원체육관,0,3
IBK기업은행,2019-12-03,표승주,수원체육관,0,3
IBK기업은행,2019-12-03,김수지,수원체육관,0,3
IBK기업은행,2019-12-03,백목화,수원체육관,0,3
IBK기업은행,2019-12-03,이나연,수원체육관,0,3
IBK기업은행,2019-12-03,전하리,수원체육관,0,3
IBK기업은행,2019-12-03,육서영,수원체육관,0,3
IBK기업은행,2019-12-03,박상미,수원체육관,0,3
KGC인삼공사,2019-12-03,디우프,수원체육관,0,2
KGC인삼공사,2019-12-03,최은지,수원체육관,0,2
KGC인삼공사,2019-12-03,지민경,수원체육관,0,2
KGC인삼공사,2019-12-03,한송이,수원체육관,0,2
KGC인삼공사,2019-12-03,염혜선,수원체육관,0,2
KGC인삼공사,2019-12-03,박은진,수원체육관,0,2
KGC인삼공사,2019-12-03,노란,수원체육관,0,2
KGC인삼공사,2019-12-03,오지영,수원체육관,0,2
GS칼텍스,2019-12-04,러츠,수원체육관,0,3
GS칼텍스,2019-12-04,박혜민,수원체육관,0,3
GS칼텍스,2019-12-04,한수지,수원체육관,0,3
GS칼텍스,2019-12-04,권민지,수원체육관,0,3
GS칼텍스,2019-12-04,안혜진,수원체육관,0,3
GS칼텍스,2019-12-04,김유리,수원체육관,0,3
GS칼텍스,2019-12-04,이고은,수원체육관,0,3
GS칼텍스,2019-12-04,한다혜,수원체육관,0,3
GS칼텍스,2019-12-04,한수진,수원체육관,0,3
한국도로공사,2019-12-04,박정아,수원체육관,0,2
한국도로공사,2019-12-04,전새얀,수원체육관,0,2
한국도로공사,2019-12-04,하혜진,수원체육관,0,2
한국도로공사,2019-12-04,문정원,수원체육관,0,2
한국도로공사,2019-12-04,정대영,수원체육관,0,2
한국도로공사,2019-12-04,이원정,수원체육관,0,2
한국도로공사,2019-12-04,이세빈,수원체육관,0,2
한국도로공사,2019-12-04,이효희,수원체육관,0,2
한국도로공사,2019-12-04,임명옥,수원체육관,0,2
흥국생명,2019-12-05,이재영,수원체육관,0,3
흥국생명,2019-12-05,루시아,수원체육관,0,3
흥국생명,2019-12-05,김미연,수원체육관,0,3
흥국생명,2019-12-05,김세영,수원체육관,0,3
흥국생명,2019-12-05,김나희,수원체육관,0,3
흥국생명,2019-12-05,조송화,수원체육관,0,3
흥국생명,2019-12-05,김해란,수원체육관,0,3
흥국생명,2019-12-05,박현주,수원체육관,0,3
흥국생명,2019-12-05,신연경,수원체육관,0,3
현대건설,2019-12-05,헤일리,수원체육관,0,2
현대건설,2019-12-05,양효진,수원체육관,0,2
현대건설,2019-12-05,정지윤,수원체육관,0,2
현대건설,2019-12-05,황민경,수원체육관,0,2
현대건설,2019-12-05,고예림,수원체육관,0,2
현대건설,2019-12-05,이다영,수원체육관,0,2
현대건설,2019-12-05,이다현,수원체육관,0,2
현대건설,2019-12-05,김연견,수원체육관,0,2
IBK기업은행,2019-12-07,김주향,수원체육관,0,3
IBK기업은행,2019-12-07,어나이,수원체육관,0,3
IBK기업은행,2019-12-07,김수지,수원체육관,0,3
IBK기업은행,2019-12-07,표승주,수원체육관,0,3
IBK기업은행,2019-12-07,김희진,수원체육관,0,3
IBK기업은행,2019-12-07,이나연,수원체육관,0,3
IBK기업은행,2019-12-07,김해빈,수원체육관,0,3
IBK기업은행,2019-12-07,박상미,수원체육관,0,3
IBK기업은행,2019-12-07,백목화,수원체육관,0,3
IBK기업은행,2019-12-07,전하리,수원체육관,0,3
한국도로공사,2019-12-07,박정아,수원체육관,0,2
한국도로공사,2019-12-07,전새얀,수원체육관,0,2
한국도로공사,2019-12-07,문정원,수원체육관,0,2
한국도로공사,2019-12-07,하혜진,수원체육관,0,2
한국도로공사,2019-12-07,정대영,수원체육관,0,2
한국도로공사,2019-12-07,정선아,수원체육관,0,2
한국도로공사,2019-12-07,이효희,수원체육관,0,2
한국도로공사,2019-12-07,이원정,수원체육관,0,2
한국도로공사,2019-12-07,이세빈,수원체육관,0,2
한국도로공사,2019-12-07,임명옥,수원체육관,0,2
GS칼텍스,2019-12-08,러츠,수원체육관,0,3
GS칼텍스,2019-12-08,강소휘,수원체육관,0,3
GS칼텍스,2019-12-08,김유리,수원체육관,0,3
GS칼텍스,2019-12-08,한수지,수원체육관,0,3
GS칼텍스,2019-12-08,안혜진,수원체육관,0,3
GS칼텍스,2019-12-08,이고은,수원체육관,0,3
GS칼텍스,2019-12-08,한다혜,수원체육관,0,3
흥국생명,2019-12-08,이재영,수원체육관,0,2
흥국생명,2019-12-08,루시아,수원체육관,0,2
흥국생명,2019-12-08,김미연,수원체육관,0,2
흥국생명,2019-12-08,김나희,수원체육관,0,2
흥국생명,2019-12-08,김세영,수원체육관,0,2
흥국생명,2019-12-08,박현주,수원체육관,0,2
흥국생명,2019-12-08,김해란,수원체육관,0,2
흥국생명,2019-12-08,신연경,수원체육관,0,2
현대건설,2019-12-10,양효진,수원체육관,0,3
현대건설,2019-12-10,헤일리,수원체육관,0,3
현대건설,2019-12-10,황민경,수원체육관,0,3
현대건설,2019-12-10,정지윤,수원체육관,0,3
현대건설,2019-12-10,고예림,수원체육관,0,3
현대건설,2019-12-10,이다영,수원체육관,0,3
현대건설,2019-12-10,이다현,수원체육관,0,3
현대건설,2019-12-10,고유민,수원체육관,0,3
현대건설,2019-12-10,김연견,수원체육관,0,3
IBK기업은행,2019-12-10,어나이,수원체육관,0,2
IBK기업은행,2019-12-10,김수지,수원체육관,0,2
IBK기업은행,2019-12-10,김주향,수원체육관,0,2
IBK기업은행,2019-12-10,표승주,수원체육관,0,2
IBK기업은행,2019-12-10,이나연,수원체육관,0,2
IBK기업은행,2019-12-10,백목화,수원체육관,0,2
IBK기업은행,2019-12-10,박상미,수원체육관,0,2
KGC인삼공사,2019-12-11,디우프,수원체육관,0,3
KGC인삼공사,2019-12-11,최은지,수원체육관,0,3
KGC인삼공사,2019-12-11,지민경,수원체육관,0,3
KGC인삼공사,2019-12-11,박은진,수원체육관,0,3
KGC인삼공사,2019-12-11,한송이,수원체육관,0,3
KGC인삼공사,2019-12-11,염혜선,수원체육관,0,3
KGC인삼공사,2019-12-11,오지영,수원체육관,0,3
GS칼텍스,2019-12-11,러츠,수원체육관,0,2
GS칼텍스,2019-12-11,강소휘,수원체육관,0,2
GS칼텍스,2019-12-11,권민지,수원체육관,0,2
GS칼텍스,2019-12-11,김유리,수원체육관,0,2
GS칼텍스,2019-12-11,한수지,수원체육관,0,2
GS칼텍스,2019-12-11,안혜진,수원체육관,0,2
GS칼텍스,2019-12-11,이현,수원체육관,0,2
GS칼텍스,2019-12-11,한다혜,수원체육관,0,2
한국도로공사,2019-12-12,박정아,수원체육관,0,3
한국도로공사,2019-12-12,유서연,수원체육관,0,3
한국도로공사,2019-12-12,문정원,수원체육관,0,3
한국도로공사,2019-12-12,정대영,수원체육관,0,3
한국도로공사,2019-12-12,하혜진,수원체육관,0,3
한국도로공사,2019-12-12,정선아,수원체육관,0,3
한국도로공사,2019-12-12,이효희,수원체육관,0,3
한국도로공사,2019-12-12,이원정,수원체육관,0,3
한국도로공사,2019-12-12,임명옥,수원체육관,0,3
흥국생명,2019-12-12,이재영,수원체육관,0,2
흥국생명,2019-12-12,김미연,수원체육관,0,2
흥국생명,2019-12-12,이주아,수원체육관,0,2
흥국생명,2019-12-12,루시아,수원체육관,0,2
흥국생명,2019-12-12,김세영,수원체육관,0,2
흥국생명,2019-12-12,조송화,수원체육관,0,2
흥국생명,2019-12-12,김다솔,수원체육관,0,2
흥국생명,2019-12-12,김해란,수원체육관,0,2
흥국생명,2019-12-12,도수빈,수원체육관,0,2
IBK기업은행,2019-12-14,표승주,수원체육관,0,3
IBK기업은행,2019-12-14,어나이,수원체육관,0,3
IBK기업은행,2019-12-14,김희진,수원체육관,0,3
IBK기업은행,2019-12-14,김주향,수원체육관,0,3
IBK기업은행,2019-12-14,김수지,수원체육관,0,3
IBK기업은행,2019-12-14,이나연,수원체육관,0,3
IBK기업은행,2019-12-14,김해빈,수원체육관,0,3
IBK기업은행,2019-12-14,전하리,수원체육관,0,3
IBK기업은행,2019-12-14,박상미,수원체육관,0,3
GS칼텍스,2019-12-14,러츠,수원체육관,0,2
GS칼텍스,2019-12-14,강소휘,수원체육관,0,2
GS칼텍스,2019-12-14,박혜민,수원체육관,0,2
GS칼텍스,2019-12-14,한수지,수원체육관,0,2
GS칼텍스,2019-12-14,김유리,수원체육관,0,2
GS칼텍스,2019-12-14,권민지,수원체육관,0,2
GS칼텍스,2019-12-14,안혜진,수원체육관,0,2
GS칼텍스,2019-12-14,김채원,수원체육관,0,2
GS칼텍스,2019-12-14,이고은,수원체육관,0,2
GS칼텍스,2019-12-14,한다혜,수원체육관,0,2
KGC인삼공사,2019-12-15,디우프,수원체육관,0,3
KGC인삼공사,2019-12-15,한송이,수원체육관,0,3
KGC인삼공사,2019-12-15,최은지,수원체육관,0,3
KGC인삼공사,2019-12-15,지민경,수원체육관,0,3
KGC인삼공사,2019-12-15,박은진,수원체육관,0,3
KGC인삼공사,2019-12-15,고의정,수원체육관,0,3
KGC인삼공사,2019-12-15,염혜선,수원체육관,0,3
KGC인삼공사,2019-12-15,노란,수원체육관,0,3
KGC인삼공사,2019-12-15,오지영,수원체육관,0,3
현대건설,2019-12-15,양효진,수원체육관,0,2
현대건설,2019-12-15,헤일리,수원체육관,0,2
현대건설,2019-12-15,정지윤,수원체육관,0,2
현대건설,2019-12-15,황민경,수원체육관,0,2
현대건설,2019-12-15,고예림,수원체육관,0,2
현대건설,2019-12-15,이다영,수원체육관,0,2
현대건설,2019-12-15,고유민,수원체육관,0,2
현대건설,2019-12-15,김연견,수원체육관,0,2
현대건설,2019-12-15,이영주,수원체육관,0,2
IBK기업은행,2019-12-17,어나이,수원체육관,0,3
IBK기업은행,2019-12-17,김주향,수원체육관,0,3
IBK기업은행,2019-12-17,육서영,수원체육관,0,3
IBK기업은행,2019-12-17,최가은,수원체육관,0,3
IBK기업은행,2019-12-17,변지수,수원체육관,0,3
IBK기업은행,2019-12-17,김하경,수원체육관,0,3
IBK기업은행,2019-12-17,박상미,수원체육관,0,3
IBK기업은행,2019-12-17,한지현,수원체육관,0,3
흥국생명,2019-12-17,루시아,수원체육관,0,2
흥국생명,2019-12-17,김미연,수원체육관,0,2
흥국생명,2019-12-17,박현주,수원체육관,0,2
흥국생명,2019-12-17,김세영,수원체육관,0,2
흥국생명,2019-12-17,김나희,수원체육관,0,2
흥국생명,2019-12-17,조송화,수원체육관,0,2
흥국생명,2019-12-17,신연경,수원체육관,0,2
한국도로공사,2019-12-18,유서연,수원체육관,0,3
한국도로공사,2019-12-18,정대영,수원체육관,0,3
한국도로공사,2019-12-18,문정원,수원체육관,0,3
한국도로공사,2019-12-18,전새얀,수원체육관,0,3
한국도로공사,2019-12-18,하혜진,수원체육관,0,3
한국도로공사,2019-12-18,최민지,수원체육관,0,3
한국도로공사,2019-12-18,이효희,수원체육관,0,3
한국도로공사,2019-12-18,이원정,수원체육관,0,3
한국도로공사,2019-12-18,이세빈,수원체육관,0,3
한국도로공사,2019-12-18,임명옥,수원체육관,0,3
KGC인삼공사,2019-12-18,디우프,수원체육관,0,2
KGC인삼공사,2019-12-18,최은지,수원체육관,0,2
KGC인삼공사,2019-12-18,고민지,수원체육관,0,2
KGC인삼공사,2019-12-18,박은진,수원체육관,0,2
KGC인삼공사,2019-12-18,정호영,수원체육관,0,2
KGC인삼공사,2019-12-18,고의정,수원체육관,0,2
KGC인삼공사,2019-12-18,하효림,수원체육관,0,2
KGC인삼공사,2019-12-18,이솔아,수원체육관,0,2
KGC인삼공사,2019-12-18,노란,수원체육관,0,2
현대건설,2019-12-19,헤일리,수원체육관,0,3
현대건설,2019-12-19,정지윤,수원체육관,0,3
현대건설,2019-12-19,황민경,수원체육관,0,3
현대건설,2019-12-19,이다현,수원체육관,0,3
현대건설,2019-12-19,고예림,수원체육관,0,3
현대건설,2019-12-19,김다인,수원체육관,0,3
현대건설,2019-12-19,김연견,수원체육관,0,3
현대건설,2019-12-19,정시영,수원체육관,0,3
GS칼텍스,2019-12-19,러츠,수원체육관,0,2
GS칼텍스,2019-12-19,박혜민,수원체육관,0,2
GS칼텍스,2019-12-19,권민지,수원체육관,0,2
GS칼텍스,2019-12-19,한수지,수원체육관,0,2
GS칼텍스,2019-12-19,김현정,수원체육관,0,2
GS칼텍스,2019-12-19,안혜진,수원체육관,0,2
GS칼텍스,2019-12-19,한다혜,수원체육관,0,2
흥국생명,2020-01-14,루시아,수원체육관,0,3
흥국생명,2020-01-14,이한비,수원체육관,0,3
흥국생명,2020-01-14,김미연,수원체육관,0,3
흥국생명,2020-01-14,김세영,수원체육관,0,3
흥국생명,2020-01-14,김나희,수원체육관,0,3
흥국생명,2020-01-14,박현주,수원체육관,0,3
흥국생명,2020-01-14,조송화,수원체육관,0,3
흥국생명,2020-01-14,신연경,수원체육관,0,3
IBK기업은행,2020-01-14,어나이,수원체육관,0,2
IBK기업은행,2020-01-14,김주향,수원체육관,0,2
IBK기업은행,2020-01-14,김현정,수원체육관,0,2
IBK기업은행,2020-01-14,백목화,수원체육관,0,2
IBK기업은행,2020-01-14,이나연,수원체육관,0,2
IBK기업은행,2020-01-14,최수빈,수원체육관,0,2
IBK기업은행,2020-01-14,한지현,수원체육관,0,2
KGC인삼공사,2020-01-15,디우프,수원체육관,0,3
KGC인삼공사,2020-01-15,최은지,수원체육관,0,3
KGC인삼공사,2020-01-15,박은진,수원체육관,0,3
KGC인삼공사,2020-01-15,고민지,수원체육관,0,3
KGC인삼공사,2020-01-15,지민경,수원체육관,0,3
KGC인삼공사,2020-01-15,한송이,수원체육관,0,3
KGC인삼공사,2020-01-15,염혜선,수원체육관,0,3
KGC인삼공사,2020-01-15,고의정,수원체육관,0,3
KGC인삼공사,2020-01-15,오지영,수원체육관,0,3
한국도로공사,2020-01-15,하혜진,수원체육관,0,2
한국도로공사,2020-01-15,박정아,수원체육관,0,2
한국도로공사,2020-01-15,문정원,수원체육관,0,2
한국도로공사,2020-01-15,정대영,수원체육관,0,2
한국도로공사,2020-01-15,배유나,수원체육관,0,2
한국도로공사,2020-01-15,이효희,수원체육관,0,2
한국도로공사,2020-01-15,이원정,수원체육관,0,2
한국도로공사,2020-01-15,유서연,수원체육관,0,2
한국도로공사,2020-01-15,전새얀,수원체육관,0,2
한국도로공사,2020-01-15,임명옥,수원체육관,0,2
GS칼텍스,2020-01-16,러츠,수원체육관,0,3
GS칼텍스,2020-01-16,강소휘,수원체육관,0,3
GS칼텍스,2020-01-16,이소영,수원체육관,0,3
GS칼텍스,2020-01-16,한수지,수원체육관,0,3
GS칼텍스,2020-01-16,이고은,수원체육관,0,3
GS칼텍스,2020-01-16,문명화,수원체육관,0,3
GS칼텍스,2020-01-16,권민지,수원체육관,0,3
GS칼텍스,2020-01-16,안혜진,수원체육관,0,3
GS칼텍스,2020-01-16,이현,수원체육관,0,3
GS칼텍스,2020-01-16,한다혜,수원체육관,0,3
현대건설,2020-01-16,헤일리,수원체육관,0,2
현대건설,2020-01-16,양효진,수원체육관,0,2
현대건설,2020-01-16,황민경,수원체육관,0,2
현대건설,2020-01-16,고예림,수원체육관,0,2
현대건설,2020-01-16,정지윤,수원체육관,0,2
현대건설,2020-01-16,이다영,수원체육관,0,2
현대건설,2020-01-16,고유민,수원체육관,0,2
현대건설,2020-01-16,김연견,수원체육관,0,2
한국도로공사,2020-01-18,박정아,수원체육관,0,3
한국도로공사,2020-01-18,산체스,수원체육관,0,3
한국도로공사,2020-01-18,문정원,수원체육관,0,3
한국도로공사,2020-01-18,정대영,수원체육관,0,3
한국도로공사,2020-01-18,배유나,수원체육관,0,3
한국도로공사,2020-01-18,이효희,수원체육관,0,3
한국도로공사,2020-01-18,이원정,수원체육관,0,3
한국도로공사,2020-01-18,전새얀,수원체육관,0,3
한국도로공사,2020-01-18,유서연,수원체육관,0,3
한국도로공사,2020-01-18,이세빈,수원체육관,0,3
한국도로공사,2020-01-18,임명옥,수원체육관,0,3
흥국생명,2020-01-18,루시아,수원체육관,0,2
흥국생명,2020-01-18,김미연,수원체육관,0,2
흥국생명,2020-01-18,박현주,수원체육관,0,2
흥국생명,2020-01-18,김세영,수원체육관,0,2
흥국생명,2020-01-18,이주아,수원체육관,0,2
흥국생명,2020-01-18,김채연,수원체육관,0,2
흥국생명,2020-01-18,조송화,수원체육관,0,2
흥국생명,2020-01-18,김해란,수원체육관,0,2
흥국생명,2020-01-18,도수빈,수원체육관,0,2
흥국생명,2020-01-18,신연경,수원체육관,0,2
IBK기업은행,2020-01-19,어나이,수원체육관,0,3
IBK기업은행,2020-01-19,표승주,수원체육관,0,3
IBK기업은행,2020-01-19,김수지,수원체육관,0,3
IBK기업은행,2020-01-19,김주향,수원체육관,0,3
IBK기업은행,2020-01-19,김현정,수원체육관,0,3
IBK기업은행,2020-01-19,이나연,수원체육관,0,3
IBK기업은행,2020-01-19,박민지,수원체육관,0,3
IBK기업은행,2020-01-19,박상미,수원체육관,0,3
IBK기업은행,2020-01-19,최수빈,수원체육관,0,3
IBK기업은행,2020-01-19,한지현,수원체육관,0,3
현대건설,2020-01-19,고예림,수원체육관,0,2
현대건설,2020-01-19,양효진,수원체육관,0,2
현대건설,2020-01-19,헤일리,수원체육관,0,2
현대건설,2020-01-19,정지윤,수원체육관,0,2
현대건설,2020-01-19,황민경,수원체육관,0,2
현대건설,2020-01-19,이다영,수원체육관,0,2
현대건설,2020-01-19,김연견,수원체육관,0,2
흥국생명,2020-01-21,루시아,수원체육관,0,3
흥국생명,2020-01-21,김세영,수원체육관,0,3
흥국생명,2020-01-21,이한비,수원체육관,0,3
흥국생명,2020-01-21,박현주,수원체육관,0,3
흥국생명,2020-01-21,이주아,수원체육관,0,3
흥국생명,2020-01-21,김미연,수원체육관,0,3
흥국생명,2020-01-21,조송화,수원체육관,0,3
흥국생명,2020-01-21,김해란,수원체육관,0,3
흥국생명,2020-01-21,신연경,수원체육관,0,3
GS칼텍스,2020-01-21,러츠,수원체육관,0,2
GS칼텍스,2020-01-21,강소휘,수원체육관,0,2
GS칼텍스,2020-01-21,이소영,수원체육관,0,2
GS칼텍스,2020-01-21,한수지,수원체육관,0,2
GS칼텍스,2020-01-21,권민지,수원체육관,0,2
GS칼텍스,2020-01-21,김유리,수원체육관,0,2
GS칼텍스,2020-01-21,문명화,수원체육관,0,2
GS칼텍스,2020-01-21,이고은,수원체육관,0,2
GS칼텍스,2020-01-21,김해빈,수원체육관,0,2
GS칼텍스,2020-01-21,이현,수원체육관,0,2
GS칼텍스,2020-01-21,한다혜,수원체육관,0,2
한국도로공사,2020-01-22,박정아,수원체육관,0,3
한국도로공사,2020-01-22,문정원,수원체육관,0,3
한국도로공사,2020-01-22,정대영,수원체육관,0,3
한국도로공사,2020-01-22,산체스,수원체육관,0,3
한국도로공사,2020-01-22,배유나,수원체육관,0,3
한국도로공사,2020-01-22,유서연,수원체육관,0,3
한국도로공사,2020-01-22,정선아,수원체육관,0,3
한국도로공사,2020-01-22,전새얀,수원체육관,0,3
한국도로공사,2020-01-22,이원정,수원체육관,0,3
한국도로공사,2020-01-22,이효희,수원체육관,0,3
한국도로공사,2020-01-22,임명옥,수원체육관,0,3
IBK기업은행,2020-01-22,어나이,수원체육관,0,2
IBK기업은행,2020-01-22,표승주,수원체육관,0,2
IBK기업은행,2020-01-22,김주향,수원체육관,0,2
IBK기업은행,2020-01-22,김수지,수원체육관,0,2
IBK기업은행,2020-01-22,김현정,수원체육관,0,2
IBK기업은행,2020-01-22,박민지,수원체육관,0,2
IBK기업은행,2020-01-22,이나연,수원체육관,0,2
IBK기업은행,2020-01-22,박상미,수원체육관,0,2
IBK기업은행,2020-01-22,백목화,수원체육관,0,2
IBK기업은행,2020-01-22,최수빈,수원체육관,0,2
IBK기업은행,2020-01-22,한지현,수원체육관,0,2
현대건설,2020-01-23,양효진,수원체육관,0,3
현대건설,2020-01-23,정지윤,수원체육관,0,3
현대건설,2020-01-23,황민경,수원체육관,0,3
현대건설,2020-01-23,헤일리,수원체육관,0,3
현대건설,2020-01-23,고예림,수원체육관,0,3
현대건설,2020-01-23,이다영,수원체육관,0,3
현대건설,2020-01-23,김연견,수원체육관,0,3
현대건설,2020-01-23,이다현,수원체육관,0,3
현대건설,2020-01-23,이영주,수원체육관,0,3
KGC인삼공사,2020-01-23,디우프,수원체육관,0,2
KGC인삼공사,2020-01-23,한송이,수원체육관,0,2
KGC인삼공사,2020-01-23,박은진,수원체육관,0,2
KGC인삼공사,2020-01-23,최은지,수원체육관,0,2
KGC인삼공사,2020-01-23,고민지,수원체육관,0,2
KGC인삼공사,2020-01-23,염혜선,수원체육관,0,2
KGC인삼공사,2020-01-23,고의정,수원체육관,0,2
KGC인삼공사,2020-01-23,노란,수원체육관,0,2
KGC인삼공사,2020-01-23,오지영,수원체육관,0,2
KGC인삼공사,2020-01-23,이솔아,수원체육관,0,2
GS칼텍스,2020-01-25,러츠,수원체육관,0,3
GS칼텍스,2020-01-25,강소휘,수원체육관,0,3
GS칼텍스,2020-01-25,이소영,수원체육관,0,3
GS칼텍스,2020-01-25,한수지,수원체육관,0,3
GS칼텍스,2020-01-25,김유리,수원체육관,0,3
GS칼텍스,2020-01-25,권민지,수원체육관,0,3
GS칼텍스,2020-01-25,이고은,수원체육관,0,3
GS칼텍스,2020-01-25,안혜진,수원체육관,0,3
GS칼텍스,2020-01-25,문명화,수원체육관,0,3
